Report ID,Category of Incident,Country of Incident,Date of Incident,Subject,Full Scientific Name,Common Name,Item / Commodity Type,Count,Quantity - Weight,Unit of Weight,Estimated Value,Currency,Value in USD,Airport
MOR32062,1. Seizure,China,12/1/2020 0:00,Ivory bracelet and pendant weighing 101.7 grams seized at Zhengzhou Airport,Elephantidae,Elephants,Ivory - Worked,1.0,0.1017,Kilograms,,,,Zhengzhou Xinzheng Airport
MOR32062,1. Seizure,China,12/1/2020 0:00,Ivory bracelet and pendant weighing 101.7 grams seized at Zhengzhou Airport,Elephantidae,Elephants,Ivory - Worked,1.0,0.1017,Kilograms,,,,Zhengzhou Xinzheng Airport
MOR32096,1. Seizure,China,11/1/2020 0:00,12 ivory products weighing 308.52 grams seized at Hangzhou Xiaoshan Airport,Elephantidae,Elephants,Ivory - Worked,3.0,0.30852,Kilograms,,,,Hangzhou Xiaoshan International Airport
MOR32096,1. Seizure,China,11/1/2020 0:00,12 ivory products weighing 308.52 grams seized at Hangzhou Xiaoshan Airport,Elephantidae,Elephants,Ivory - Worked,9.0,0.30852,Kilograms,,,,Hangzhou Xiaoshan International Airport
MOR33500,1. Seizure,China,8/25/2020 0:00,1 ivory bracelet weighing 0.061 kg seized at Hangzhou Xiaoshan Airport,Elephantidae,Elephants,Ivory - Worked,1.0,0.061,Kilograms,,,,Hangzhou Xiaoshan International Airport
MOR10627,1. Seizure,Thailand,10/11/2017 0:00,8 rhino horns (6.3 kg) seized at Bangkok Suvarnabhumi Airport - 2 Chinese arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,8.0,6.300000191,Kilograms,300000.0,USD US Dollar,300000.0,Bangkok International Suvarnabhumi Airport
MOR10832,1. Seizure,Hong Kong,10/17/2017 0:00,43 kg worked ivory & 2 kg rhino horn seized at Hong Kong Airport - 3 female suspects,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,3.0,2.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR10832,1. Seizure,Hong Kong,10/17/2017 0:00,43 kg worked ivory & 2 kg rhino horn seized at Hong Kong Airport - 3 female suspects,Elephantidae,Elephants,Ivory - Worked,,43.0,Kilograms,,,,"SkyPier Terminal, Hong Kong Airport"
MOR11455,1. Seizure,Thailand,10/29/2017 0:00,"10 baby otters seized at Don Mueang International Airport, one Japanese woman arrested",Mustelidae-Lutrinae,Otters,Individual - Live,10.0,,,10000.0,THB Baht,301.0859985,Don Mueang International Airport
MOR11622,1. Seizure,Thailand,11/9/2017 0:00,116 kg of Elephant tusks and 15 kg of pangolin scales seized at Bangkok International Suvarnabhumi Airport,Elephantidae,Elephants,Tusk,,116.0,Kilograms,,,,Bangkok International Suvarnabhumi Airport
MOR11967,1. Seizure,Zimbabwe,12/9/2017 0:00,"200kg ivory seized at Robert Mugabe Airport, Harare, destined for Malaysia",Elephantidae,Elephants,Ivory - Worked,,200.0,Kilograms,,,500000.0,Robert Mugabe Airport
MOR11981,1. Seizure,Egypt,10/13/2017 0:00,"8 falcons seized at Cairo Airport, one Bahrani passenger arrested",Falco cherrug,"Saker, Saker Falcon, Halcón sacre, Faucon sacre",Individual - Live,8.0,,,,,,Cairo International Airport
MOR11982,1. Seizure,Ukraine,10/19/2017 0:00,"3 falcons seized at Boryspil International Airport, one Ukranian citizen arrested",Falconidae,"Falcons, Halcones, Faucons",Individual - Live,3.0,,,,,,Boryspil International Airport
MOR11983,1. Seizure,Taiwan Province of China,10/19/2017 0:00,"45 suspected Macaw eggs seized at Taiwan Taoyuan International Airport, one Taiwanese woman arrested",Psittacidae,"Amazons, Macaws, Parakeets, Parrots, Amazonas, Cotorras, Guacamayos, Periquitos, Loros, Amazones, Aras, Perruches, Perroquets",Eggs,45.0,,,780000.0,HKD Hong Kong Dollar,99894.0,Taiwan Taoyuan International Airport
MOR11984,1. Seizure,Kazakhstan,10/24/2017 0:00,"29 rare falcons seized at Almaty International Airport, two citizens of Qatar detained",Falconidae,"Falcons, Halcones, Faucons",Individual - Live,29.0,,,,,,Almaty International Airport
MOR11996,1. Seizure,Brazil,10/14/2017 0:00,"672 fish seized at Manaus Airport, Brazil, two people arrested",Myliobatiformes-Myliobatoidei,Stingrays,Individual - Dead,2.0,,,,,,Manaus International Airport
MOR11996,1. Seizure,Brazil,10/14/2017 0:00,"672 fish seized at Manaus Airport, Brazil, two people arrested",Hypancistrus zebra,Zebra pleco,Individual - Live,300.0,,,,,,Manaus International Airport
MOR12016,1. Seizure,Netherlands,12/1/2017 0:00,"Chinese transfer passenger arrested at Amsterdam’s Schiphol Airport with suitcase of rhino horns, (December 2017)",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,5.0,,,500000.0,EUR Euro,613000.0,Unknown Airport
MOR12016,1. Seizure,Netherlands,12/1/2017 0:00,"Chinese transfer passenger arrested at Amsterdam’s Schiphol Airport with suitcase of rhino horns, (December 2017)",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,4.0,,,,,,Unknown Airport
MOR12162,1. Seizure,Hong Kong,1/4/2018 0:00,2.04 Kg Rhino Horns - Seized at Hong Kong Airport - One Male Passenger Arrested,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,2.039999962,Kilograms,400000.0,HKD Hong Kong Dollar,51169.0,"SkyPier Terminal, Hong Kong Airport"
MOR12344,1. Seizure,Portugal,1/19/2018 0:00,317kg of glass eels seized at Lisbon Airport - 8 suspects,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,317.0,Kilograms,,,,Lisbon Airport
MOR12360,1. Seizure,South Africa,11/20/2017 0:00,"1 Rhino horn, 51 Lion claw's and 19 Lion teeth seized at OR Tambo Airport",Panthera leo,"Lion, León, Lion d'Afrique",Claw,51.0,,,,,,O.R. Tambo International Airport
MOR12360,1. Seizure,South Africa,11/20/2017 0:00,"1 Rhino horn, 51 Lion claw's and 19 Lion teeth seized at OR Tambo Airport",Panthera leo,"Lion, León, Lion d'Afrique",Teeth,19.0,,,,,,O.R. Tambo International Airport
MOR12360,1. Seizure,South Africa,11/20/2017 0:00,"1 Rhino horn, 51 Lion claw's and 19 Lion teeth seized at OR Tambo Airport",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1.0,,,,,,O.R. Tambo International Airport
MOR12361,1. Seizure,China,11/26/2017 0:00,"27.32kg of Pangolin scales seized at Pudong Airport, carried by one female passenger, 14.1kg of pangolin scales seized from a male passenger on the same flight",Manidae,Pangolins,Scales,,41.41999817,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR12362,1. Seizure,China,11/30/2017 0:00,"2 Rhino horn's weighing 6.535kg seized at Guilin Liangjiang International Airport, one Chinese male arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2.0,6.534999847,Kilograms,,,,Guilin Liangjiang International Airport
MOR12363,1. Seizure,Kazakhstan,12/5/2017 0:00,14 Saker falcons seized at Almaty Airport destined for Qatar,Falco cherrug,"Saker, Saker Falcon, Halcón sacre, Faucon sacre",Individual - Live,14.0,,,,,,Almaty International Airport
MOR12383,1. Seizure,China,1/11/2018 0:00,46 ivory items and 1 rhinoceros horn (4.29 kg) seized at the Shanghai Pudong International Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,1.0,4.289999962,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR12383,1. Seizure,China,1/11/2018 0:00,46 ivory items and 1 rhinoceros horn (4.29 kg) seized at the Shanghai Pudong International Airport,Elephantidae,Elephants,Ivory - Worked,46.0,2.569999933,Kilograms,,,,Erhu seized at Shanghai Pudong Airport
MOR12907,1. Seizure,Hong Kong,2/10/2018 0:00,"12,1 kg of rhino horn seized at Hong Kong International Airport, two suspects",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,4.0,12.10000038,Kilograms,2400000.0,HKD Hong Kong Dollar,306914.0,"SkyPier Terminal, Hong Kong Airport"
MOR12908,1. Seizure,Hong Kong,2/11/2018 0:00,2 buddha statues made of rhino horn seized at Hong Kong International Airport from passenger travelling from Spain,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn - Worked,2.0,1.200000048,Kilograms,300000.0,HKD Hong Kong Dollar,38368.0,"SkyPier Terminal, Hong Kong Airport"
MOR12937,1. Seizure,Malawi,2/20/2018 0:00,"16 ivory pieces (0.16 kgs) seized at Kamuzu Airport, 1 arrested",Elephantidae,Elephants,Ivory Pieces - Raw,16.0,0.159999996,Kilograms,,,,Kamuzu International Airport
MOR12944,1. Seizure,Madagascar,1/11/2018 0:00,126 Radiated tortoises seized at Ivato International Airport,Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,126.0,,,,,,Ivato International Airport
MOR13035,1. Seizure,Suriname,1/23/2018 0:00,"3 travellers arrested as they are found in possession of Jaguar teeth in Johan Adolf Pengel Airport, Suriname",Panthera onca,"Jaguar, Jaguar, Otorongo, Tigre americano, Tigre real, Yaguar, Yaguarete",Teeth,,,,,,,Jaguar teeth in Johan Adolf Pengel Airport
MOR13035,1. Seizure,Suriname,1/23/2018 0:00,"3 travellers arrested as they are found in possession of Jaguar teeth in Johan Adolf Pengel Airport, Suriname",Panthera onca,"Jaguar, Jaguar, Otorongo, Tigre americano, Tigre real, Yaguar, Yaguarete",Other (See Description Notes),,,,,,,Jaguar teeth in Johan Adolf Pengel Airport
MOR13044,1. Seizure,Spain,2/11/2018 0:00,A total of 310kg of European Anguilla eels seized at Adolfo Suárez Madrid-Barajas Airport; 250kg of these eels were disguised as barnacles,Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Individual - Live,,310.0,Kilograms,,,,Adolfo Suárez Madrid-Barajas Airport
MOR13226,1. Seizure,Taiwan Province of China,3/15/2018 0:00,"4 ivory carvings (4.9kg) seized at Taoyuan Airport, one man arrested",Elephantidae,Elephants,Ivory - Worked,4.0,4.900000095,Kilograms,,,,Taiwan Taoyuan International Airport
MOR13252,1. Seizure,"Congo, Democratic Republic of The",3/16/2018 0:00,"3.5kg of worked ivory seized Ndjili International Airport, one female suspect",Elephantidae,Elephants,Ivory - Worked,,3.5,Kilograms,,,,Ndjili International Airport
MOR13259,1. Seizure,Netherlands,3/1/2018 0:00,"200 reptiles seized at Amsterdam Schipol Airport, three Spanish men arrested",Squamata-Lacertilia,Lizards,-,,,,,,,Amsterdam International Airport
MOR13302,1. Seizure,Mexico,3/24/2018 0:00,One jaguar cub and a tiger cub seized from a postal package at Tijuana International Airport,Panthera tigris,"Tiger, Tigre",Individual - Live,1.0,,,,,,Tijuana International Airport
MOR13302,1. Seizure,Mexico,3/24/2018 0:00,One jaguar cub and a tiger cub seized from a postal package at Tijuana International Airport,Panthera onca,"Jaguar, Jaguar, Otorongo, Tigre americano, Tigre real, Yaguar, Yaguarete",Individual - Live,1.0,,,,,,Tijuana International Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Linaria cannabina,Common Linnet,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Chloris chloris,European greenfinch,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Turdus pilaris,Fieldfare,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Anthus pratensis,Meadow pipit,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Emberiza citrinella,Yellowhammer,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Emberiza calandra,Corn Bunting,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13309,1. Seizure,Italy,10/12/2017 0:00,1119 bodies of small birds seized at Orio al Serio Airport,Porzana porzana,Spotted Crake,Individual - Dead,,,,,,,Orio al Serio Airport
MOR13313,1. Seizure,Brazil,11/24/2017 0:00,47 ornamental fish and 6 stingray's seized at Manaus International Airport,Myliobatiformes-Myliobatoidei,Stingrays,Individual - Live,6.0,,,,,,Manaus International Airport
MOR13324,1. Seizure,Azerbaijan,1/1/2018 0:00,"1 falcon seized at Heydar Aliyev Airport, a citizen of Qatar arrested",Falconidae,"Falcons, Halcones, Faucons",Individual - Live,1.0,,,,,,Heydar Aliyev Airport
MOR13328,1. Seizure,Portugal,2/27/2018 0:00,"50kg of baby eels seized at Faro Airport, three Chinese men arrested",Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,50.0,Kilograms,10000.0,EUR Euro,12289.40039,Faro Airport
MOR13350,1. Seizure,Mexico,12/1/2017 0:00,"3 tonnes of cooked sea cucumbers seized at the International Airport in Merida, Yucatan",Isostichopus badionotus,"Chocolate Chip Cucumber, Three-rowed Cucumber",Individual - Dead,,3.0,Tonnes,,,,Unknown Airport
MOR13375,1. Seizure,Mexico,12/1/2017 0:00,52 Totoaba fish cut into 104 fillets seized at Tijuana International Airport,Totoaba macdonaldi,"MacDonald's Weakfish, Totoaba, Totoba, Acoupa De Macdonald",Individual - Dead,52.0,,,,,,Tijuana International Airport
MOR13397,1. Seizure,Madagascar,12/17/2017 0:00,"4 Angulated tortoises and 9 radiated tortoises seized at Ivato International Airport, four Chinese nationals arrested",Astrochelys yniphora,"Angonoka, Madagascar Angulated Tortoise, Madagascar Tortoise, Tortuga de espolones, Tortuga de Madagascar, Tortuga globulosa malagache, Tortue à éperon, Tortue à plastron éperonné, Tortue à soc, Tortue à soc de Madagascar, Tortue de Madagascar",Individual - Live,4.0,,,,,,Ivato International Airport
MOR13397,1. Seizure,Madagascar,12/17/2017 0:00,"4 Angulated tortoises and 9 radiated tortoises seized at Ivato International Airport, four Chinese nationals arrested",Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,9.0,,,,,,Ivato International Airport
MOR13442,1. Seizure,Cameroon,4/6/2018 0:00,"1 tonne pangolin scales & 100's tusks seized at Douala Airport, 3 arrested",Elephantidae,Elephants,Tusk,200.0,,,,,,Douala International Airport
MOR13446,1. Seizure,China,3/26/2018 0:00,"18 ivory products (1.725 kg) seized at Chengdu Shuangliu Airport, one suspect",Elephantidae,Elephants,Ivory - Worked,18.0,1.725000024,Kilograms,,,,Chengdu Shuangliu International Airport
MOR13450,1. Seizure,Mozambique,4/15/2018 0:00,4.2kg carved rhino horn seized from Chinese passenger at Maputo Airport,Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn Pieces - Raw,,4.199999809,Kilograms,,,,Maputo International Airport
MOR13728,1. Seizure,Madagascar,4/3/2018 0:00,"26 baby Radiated tortoises seized at Ivato International Airport, one suspect fled the scene",Astrochelys radiata,"Radiated Tortoise, Tortuga estrellada de Madagascar, Tortuga rayada, Tortue radiée de Madagascar, Tortue rayonnée",Individual - Live,26.0,,,,,,Ivato International Airport
MOR13803,1. Seizure,Turkey,10/12/2017 0:00,99 snake skins and three alligator skins seized at Istanbul Airport,Crocodylidae,"Cocodrilos, Crocodiles",Skin,3.0,,,,,,Istanbul's Ataturk Airport
MOR13891,1. Seizure,Mexico,4/22/2018 0:00,"417 swim bladders sourced from Totoaba fish seized at Mexico City Airport in two seperate incidents, two people arrested",Totoaba macdonaldi,"MacDonald's Weakfish, Totoaba, Totoba, Acoupa De Macdonald",Body parts NES,417.0,,,,,,Mexico City International Airport
MOR13988,1. Seizure,Mexico,1/1/2018 0:00,114kg of sea cucumbers seized at Tijuana International Airport,Holothuroidea,Sea Cucumber,Individual - Dead,,114.0,Kilograms,,,,Tijuana International Airport
MOR13990,1. Seizure,Mexico,1/25/2018 0:00,"420g of sea cucumber seized at Merida International Airport, one person arrested",Isostichopus badionotus,"Chocolate Chip Cucumber, Three-rowed Cucumber",Individual - Dead,79.0,420.0,Grams,,,,Merida International Airport
MOR14042,1. Seizure,Mozambique,3/4/2018 0:00,"Four rhino horn weighing 7.2kg seized at Maputo International Airport, one Vietnamese national arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,4.0,7.199999809,Kilograms,,,,Maputo International Airport
MOR14113,1. Seizure,South Africa,12/8/2017 0:00,"Two tusks seized at Kuruman Airport, three men arrested and appear in court",Elephantidae,Elephants,Tusk,2.0,,,,,,Kuruman Airport
MOR14136,1. Seizure,Morocco,3/1/2018 0:00,"60kg of glass eels seized from 10 suitcases at Mohammed V International Airport, Casablanca",Anguilla anguilla,"Common eel, Eel, European eel, River eel, Silver eel, Sing eel, Weed eel, Yellow eel, Anguila, Anguila europea, Anguilla, Anguilla catarrojina, Anguilla fartona, Anguilla maresa, Anguilla martina, Anguilla pastorenca, Anguilla pugaron, Angèle, Anguielo",Fingerlings/fry,,60.0,Kilograms,,,,Mohammed V International Airport
MOR14181,1. Seizure,Mexico,5/1/2018 0:00,"740g of seahorses and 30kg of sea cucumber seized at Mexico City International Airport, one passenger detained",Isostichopus fuscus,Brown Sea Cucumber,Individual - Dead,,30.0,Kilograms,,,,Mexico City International Airport
MOR14417,1. Seizure,China,3/30/2018 0:00,"Two rhino horns seized at Kunming Airport, one male suspect arrested",Rhinocerotidae,"Rhinoceroses, Rinocerontes, Rhinocéros",Horn,2.0,6.980000019,Kilograms,,,,Kunming Changshui International Airport
